Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
Gurukula Kangri Vishwavidyalaya, Haridwar#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#33399#56376
Gurukula Kangri Vishwavidyalaya, Haridwar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#38557#51922
Gurukula Kangri Vishwavidyalaya, Haridwar#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#29732#58235
Indian Institute of Carpet Technology, Bhadohi#Carpet and Textile Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#41887#59098
Institute of Infrastructure, Technology, Research and Management-Ahmedabad#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#31991#42970
Institute of Infrastructure, Technology, Research and Management-Ahmedabad#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#28824#38199
Institute of Infrastructure, Technology, Research and Management-Ahmedabad#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#36418#40931
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#39041#54386
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#46117#56116
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#24436#41736
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#41833#49823
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Industrial and Production Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#54274#59749
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#38605#46655
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#42004#57772
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#14705#33516
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#34913#40402
National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)#Electronics System Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#30136#42742
National Institute of Foundry & Forge Technology, Hatia, Ranchi#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#35099#50650
National Institute of Foundry & Forge Technology, Hatia, Ranchi#Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#39993#53546
Sant Longowal Institute of Engineering and Technology#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#45112#55200
Sant Longowal Institute of Engineering and Technology#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#27071#39451
Sant Longowal Institute of Engineering and Technology#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#37955#47333
Sant Longowal Institute of Engineering and Technology#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#41408#45292
Sant Longowal Institute of Engineering and Technology#Food Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#56458#59887
Sant Longowal Institute of Engineering and Technology#Instrumentation and Control Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#37484#57873
Sant Longowal Institute of Engineering and Technology#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#45318#56236
Mizoram University, Aizawl#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#1348#1577
Mizoram University, Aizawl#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#43499#57666
Mizoram University, Aizawl#Computer Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#40058#45676
Mizoram University, Aizawl#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#38964#55285
Mizoram University, Aizawl#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#50622#52244
Mizoram University, Aizawl#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#46880#48086
School of Engineering, Tezpur University, Napaam, Tezpur#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#45513#57716
School of Engineering, Tezpur University, Napaam, Tezpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#32228#41971
School of Engineering, Tezpur University, Napaam, Tezpur#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#42565#52857
School of Engineering, Tezpur University, Napaam, Tezpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#44744#48443
School of Engineering, Tezpur University, Napaam, Tezpur#Food Engineering and Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#59105#60455
School of Engineering, Tezpur University, Napaam, Tezpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#42656#57256
School of Planning & Architecture, Bhopal#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#215#521
School of Planning & Architecture, Bhopal#Planning (4 Years, Bachelor of Planning)#AI#OPEN#Gender-Neutral#389#709
School of Planning & Architecture, New Delhi#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#3#228
School of Planning & Architecture, New Delhi#Planning (4 Years, Bachelor of Planning)#AI#OPEN#Gender-Neutral#46#388
School of Planning & Architecture: Vijayawada#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#68#634
School of Planning & Architecture: Vijayawada#Planning (4 Years, Bachelor of Planning)#AI#OPEN#Gender-Neutral#326#744
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#1192#1722
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#39335#58690
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#34518#46746
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#43186#56335
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#40471#52467
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#42818#57688
HNB Garhwal University Srinagar (Garhwal)#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#35469#43879
HNB Garhwal University Srinagar (Garhwal)#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#38883#41686
HNB Garhwal University Srinagar (Garhwal)#Electrical and Instrumentation Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#42108#53465
HNB Garhwal University Srinagar (Garhwal)#Electrical and Instrumentation Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#50231#52006
HNB Garhwal University Srinagar (Garhwal)#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#44470#50918
HNB Garhwal University Srinagar (Garhwal)#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#46507#51117
HNB Garhwal University Srinagar (Garhwal)#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#36092#45754
HNB Garhwal University Srinagar (Garhwal)#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#44940#48102
HNB Garhwal University Srinagar (Garhwal)#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#50537#52284
HNB Garhwal University Srinagar (Garhwal)#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#58095#58187
International Institute of Information Technology, Naya Raipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#10801#14892
International Institute of Information Technology, Naya Raipur#Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#9750#14378
International Institute of Information Technology, Naya Raipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#19688#24110
University of Hyderabad#Computer Science (5 Years, Integrated Master of Technology)#AI#OPEN#Gender-Neutral#10632#14645
Punjab Engineering College, Chandigarh#Aerospace Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#19598#42775
Punjab Engineering College, Chandigarh#Aerospace Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#5440#22182
Punjab Engineering College, Chandigarh#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#16981#54674
Punjab Engineering College, Chandigarh#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#22802#35470
Punjab Engineering College, Chandigarh#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#1438#10713
Punjab Engineering College, Chandigarh#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#199#6860
Punjab Engineering College, Chandigarh#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#19568#28765
Punjab Engineering College, Chandigarh#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#10327#20500
Punjab Engineering College, Chandigarh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#11340#19513
Punjab Engineering College, Chandigarh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#6871#14018
Punjab Engineering College, Chandigarh#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#21852#40297
Punjab Engineering College, Chandigarh#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#20621#26764
Punjab Engineering College, Chandigarh#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#55694#74008
Punjab Engineering College, Chandigarh#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#34825#41864
Punjab Engineering College, Chandigarh#Production and Industrial Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#40400#62968
Punjab Engineering College, Chandigarh#Production and Industrial Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#30716#37813
Jawaharlal Nehru University, Delhi#Computer Science & Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))#AI#OPEN#Gender-Neutral#10771#18396
Jawaharlal Nehru University, Delhi#Electronics & Communication Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))#AI#OPEN#Gender-Neutral#18642#24122
International Institute of Information Technology, Bhubaneswar#Computer Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#16948#20792
International Institute of Information Technology, Bhubaneswar#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#9641#17448
International Institute of Information Technology, Bhubaneswar#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#26392#32075
International Institute of Information Technology, Bhubaneswar#Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#23111#29252
International Institute of Information Technology, Bhubaneswar#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#17626#21656
Central institute of Technology Kokrajar, Assam#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#47303#56875
Central institute of Technology Kokrajar, Assam#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#34915#40424
Central institute of Technology Kokrajar, Assam#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#45954#45954
Central institute of Technology Kokrajar, Assam#Food Engineering and Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#58106#59516
Central institute of Technology Kokrajar, Assam#Instrumentation Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#49198#49198
Pondicherry Engineering College, Puducherry#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#35143#38906
Pondicherry Engineering College, Puducherry#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#38665#47866
Pondicherry Engineering College, Puducherry#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#95681#259438
