Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
Indian institute of information technology, Raichur, Karnataka#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#23860#25401
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#17823#26040
Assam University, Silchar#Agricultural Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#46576#56464
Assam University, Silchar#Agricultural Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#53972#53972
Assam University, Silchar#Agricultural Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#151209#210125
Assam University, Silchar#Agricultural Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#195032#195032
Assam University, Silchar#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#33954#36246
Assam University, Silchar#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#36083#36083
Assam University, Silchar#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#69847#105498
Assam University, Silchar#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#107304#107304
Assam University, Silchar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#35857#42175
Assam University, Silchar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#36613#36613
Assam University, Silchar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#89632#150041
Assam University, Silchar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#109536#109536
Birla Institute of Technology, Mesra, Ranchi#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#357#1067
Birla Institute of Technology, Mesra, Ranchi#Architecture (5 Years, Bachelor of Architecture)#HS#OPEN#Gender-Neutral#1227#3168
Birla Institute of Technology, Mesra, Ranchi#Bio Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#27192#41017
Birla Institute of Technology, Mesra, Ranchi#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#45228#58505
Birla Institute of Technology, Mesra, Ranchi#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#29031#34100
Birla Institute of Technology, Mesra, Ranchi#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#36556#45531
Birla Institute of Technology, Mesra, Ranchi#Chemical Engineering (Plastic and Polymer) (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#34686#40928
Birla Institute of Technology, Mesra, Ranchi#Chemical Engineering (Plastic and Polymer) (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#45634#56083
Birla Institute of Technology, Mesra, Ranchi#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#24396#34486
Birla Institute of Technology, Mesra, Ranchi#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#36388#45210
Birla Institute of Technology, Mesra, Ranchi#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#3050#9301
Birla Institute of Technology, Mesra, Ranchi#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#9545#15481
Birla Institute of Technology, Mesra, Ranchi#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#15435#20706
Birla Institute of Technology, Mesra, Ranchi#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#21652#28099
Birla Institute of Technology, Mesra, Ranchi#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#11533#16232
Birla Institute of Technology, Mesra, Ranchi#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#19554#24074
Birla Institute of Technology, Mesra, Ranchi#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#9366#11378
Birla Institute of Technology, Mesra, Ranchi#Information Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#15580#19423
Birla Institute of Technology, Mesra, Ranchi#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#18250#27892
Birla Institute of Technology, Mesra, Ranchi#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#28230#34681
Birla Institute of Technology, Mesra, Ranchi#Production Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#31918#39640
Birla Institute of Technology, Mesra, Ranchi#Production Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#41398#51883
Gurukula Kangri Vishwavidyalaya, Haridwar#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#28019#43039
Gurukula Kangri Vishwavidyalaya, Haridwar#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#33399#53703
Gurukula Kangri Vishwavidyalaya, Haridwar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#37426#50474
Gurukula Kangri Vishwavidyalaya, Haridwar#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#29732#56112
Indian Institute of Carpet Technology, Bhadohi#Carpet and Textile Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#41887#56160
Institute of Infrastructure, Technology, Research and Management-Ahmedabad#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#31991#42728
Institute of Infrastructure, Technology, Research and Management-Ahmedabad#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#28824#38199
Institute of Infrastructure, Technology, Research and Management-Ahmedabad#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#36418#40889
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#39041#53600
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#46117#55008
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#24436#40998
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#41833#49024
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Industrial and Production Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#54274#57416
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#38605#45848
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#42004#55804
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#14705#33483
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#33516#40070
National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)#Electronics System Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#30136#41886
National Institute of Foundry & Forge Technology, Hatia, Ranchi#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#35099#49886
National Institute of Foundry & Forge Technology, Hatia, Ranchi#Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#39993#52372
Sant Longowal Institute of Engineering and Technology#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#45112#54267
Sant Longowal Institute of Engineering and Technology#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#27071#39203
Sant Longowal Institute of Engineering and Technology#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#37955#47093
Sant Longowal Institute of Engineering and Technology#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#39209#44557
Sant Longowal Institute of Engineering and Technology#Food Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#49773#57816
Sant Longowal Institute of Engineering and Technology#Instrumentation and Control Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#37484#55373
Sant Longowal Institute of Engineering and Technology#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#45318#53946
Mizoram University, Aizawl#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#1348#1577
Mizoram University, Aizawl#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#43499#55670
Mizoram University, Aizawl#Computer Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#40058#44565
Mizoram University, Aizawl#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#38964#55082
Mizoram University, Aizawl#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#50406#50938
Mizoram University, Aizawl#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#45980#47333
School of Engineering, Tezpur University, Napaam, Tezpur#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#45513#55834
School of Engineering, Tezpur University, Napaam, Tezpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#32228#40649
School of Engineering, Tezpur University, Napaam, Tezpur#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#42565#51922
School of Engineering, Tezpur University, Napaam, Tezpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#44744#48443
School of Engineering, Tezpur University, Napaam, Tezpur#Food Engineering and Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#56192#58544
School of Engineering, Tezpur University, Napaam, Tezpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#42656#55845
School of Planning & Architecture, Bhopal#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#215#521
School of Planning & Architecture, Bhopal#Planning (4 Years, Bachelor of Planning)#AI#OPEN#Gender-Neutral#377#626
School of Planning & Architecture, New Delhi#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#3#228
School of Planning & Architecture, New Delhi#Planning (4 Years, Bachelor of Planning)#AI#OPEN#Gender-Neutral#46#350
School of Planning & Architecture: Vijayawada#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#68#634
School of Planning & Architecture: Vijayawada#Planning (4 Years, Bachelor of Planning)#AI#OPEN#Gender-Neutral#326#716
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#1192#1717
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#39335#56665
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#33762#45398
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#43186#54648
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#40471#51430
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#42818#55487
HNB Garhwal University Srinagar (Garhwal)#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#35469#43743
HNB Garhwal University Srinagar (Garhwal)#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#38883#41686
HNB Garhwal University Srinagar (Garhwal)#Electrical and Instrumentation Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#42108#52244
HNB Garhwal University Srinagar (Garhwal)#Electrical and Instrumentation Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#50231#51485
HNB Garhwal University Srinagar (Garhwal)#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#44470#48496
HNB Garhwal University Srinagar (Garhwal)#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#46507#50990
