Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
Indian Institute of Information Technology, Allahabad#Electronics and Communication Engineering (Under Flexible Academic Program) (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#12232#15072
Indian Institute of Information Technology, Allahabad#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#1315#4573
Indian Institute of Information Technology, Allahabad#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#2849#8478
Indian Institute of Information Technology, Allahabad#Information Technology (Under Flexible Academic Program) (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2072#4586
Indian Institute of Information Technology, Allahabad#Information Technology (Under Flexible Academic Program) (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#6785#9393
Indian Institute of Information Technology, Allahabad#Information Technology-Business Informatics (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#3458#4823
Indian Institute of Information Technology, Allahabad#Information Technology-Business Informatics (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#7308#9114
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#7419#14377
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#12760#19246
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#9743#14806
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#14295#20125
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#15390#23056
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#23502#26752
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#20818#36854
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#41324#46245
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Smart Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#16756#38138
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Smart Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#32102#40103
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#6759#11939
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#11773#18022
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13692#18418
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#18754#26490
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#23974#34403
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#33476#41242
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Smart Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#29609#41662
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Smart Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#35253#47205
Indian Institute of Information Technology Manipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#28802#35437
Indian Institute of Information Technology Manipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#33113#37490
Indian Institute of Information Technology Manipur#Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#29447#34992
Indian Institute of Information Technology Manipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#35165#40841
Indian Institute of Information Technology Manipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#39711#47445
Indian Institute of Information Technology Manipur#Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#15374#42034
Indian Institute of Information Technology Tiruchirappalli#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#7995#18981
Indian Institute of Information Technology Tiruchirappalli#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#10102#25265
Indian Institute of Information Technology Tiruchirappalli#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5775#28533
Indian Institute of Information Technology Tiruchirappalli#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#18957#33896
Indian Institute of Information Technology Lucknow#Computer Science (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5017#7521
Indian Institute of Information Technology Lucknow#Computer Science (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#10153#13283
Indian Institute of Information Technology Lucknow#Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5664#7746
Indian Institute of Information Technology Lucknow#Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#11555#13339
Indian Institute of Information Technology Lucknow#Computer Science and Business (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#1549#8690
Indian Institute of Information Technology Lucknow#Computer Science and Business (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#13346#14672
Indian Institute of Information Technology Lucknow#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#8060#8832
Indian Institute of Information Technology Lucknow#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#13765#14404
Indian Institute of Information Technology(IIIT) Dharwad#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#7905#26094
Indian Institute of Information Technology(IIIT) Dharwad#Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#20485#28143
Indian Institute of Information Technology(IIIT) Dharwad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#27121#32569
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#19259#29855
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#25126#29525
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#18570#27067
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#25307#27328
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#30042#34924
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#31234#34031
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#38299#42400
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#45597#47737
Indian Institute of Information Technology(IIIT) Kottayam#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13922#28072
Indian Institute of Information Technology(IIIT) Kottayam#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#23928#30553
Indian Institute of Information Technology(IIIT) Kottayam#Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13094#27908
Indian Institute of Information Technology(IIIT) Kottayam#Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#27212#30097
Indian Institute of Information Technology(IIIT) Kottayam#Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13274#29514
Indian Institute of Information Technology(IIIT) Kottayam#Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#22729#30898
Indian Institute of Information Technology(IIIT) Kottayam#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#23314#32113
Indian Institute of Information Technology(IIIT) Kottayam#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#27794#32891
Indian Institute of Information Technology (IIIT) Ranchi#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#15461#26462
Indian Institute of Information Technology (IIIT) Ranchi#Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))#AI#OPEN#Gender-Neutral#17803#25184
Indian Institute of Information Technology (IIIT) Ranchi#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#27832#33585
Indian Institute of Information Technology (IIIT) Ranchi#Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things) (4 Years, B. Tech / B. Tech (Hons.))#AI#OPEN#Gender-Neutral#28845#33180
Indian Institute of Information Technology (IIIT) Nagpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#12043#21525
Indian Institute of Information Technology (IIIT) Nagpur#Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#16071#22510
Indian Institute of Information Technology (IIIT) Nagpur#Computer Science Engineering (Data Science and Analytics) (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#17261#23377
Indian Institute of Information Technology (IIIT) Nagpur#Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#18394#24710
Indian Institute of Information Technology (IIIT) Nagpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#25073#29765
Indian Institute of Information Technology (IIIT) Nagpur#Electronics and Communication Engineering (Internet of Things) (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#23212#29478
Indian Institute of Information Technology (IIIT) Pune#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5336#13360
Indian Institute of Information Technology (IIIT) Pune#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#11876#18662
Indian Institute of Information Technology (IIIT) Pune#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#14778#18656
