Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
Mizoram University, Aizawl#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#51807#57810
Mizoram University, Aizawl#Computer Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#12583#39237
Mizoram University, Aizawl#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#44474#56279
Mizoram University, Aizawl#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#49514#54159
Mizoram University, Aizawl#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#40621#48478
School of Engineering, Tezpur University, Napaam, Tezpur#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#51473#59025
School of Engineering, Tezpur University, Napaam, Tezpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#34389#41498
School of Engineering, Tezpur University, Napaam, Tezpur#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#44402#52163
School of Engineering, Tezpur University, Napaam, Tezpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#40940#49574
School of Engineering, Tezpur University, Napaam, Tezpur#Food Engineering and Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#60563#64815
School of Engineering, Tezpur University, Napaam, Tezpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#40712#56485
School of Planning & Architecture, Bhopal#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#41#390
School of Planning & Architecture, Bhopal#Planning (4 Years, Bachelor of Planning)#AI#OPEN#Gender-Neutral#158#338
School of Planning & Architecture, New Delhi#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#3#212
School of Planning & Architecture, New Delhi#Planning (4 Years, Bachelor of Planning)#AI#OPEN#Gender-Neutral#25#137
School of Planning & Architecture: Vijayawada#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#112#516
School of Planning & Architecture: Vijayawada#Planning (4 Years, Bachelor of Planning)#AI#OPEN#Gender-Neutral#184#355
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#866#1288
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#49685#61171
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#19393#46452
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#49236#57623
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#43481#53785
Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#45953#61185
HNB Garhwal University Srinagar (Garhwal)#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#37207#44129
HNB Garhwal University Srinagar (Garhwal)#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#42871#44359
HNB Garhwal University Srinagar (Garhwal)#Electrical and Instrumentation Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#45245#55149
HNB Garhwal University Srinagar (Garhwal)#Electrical and Instrumentation Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#56449#57969
HNB Garhwal University Srinagar (Garhwal)#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#46728#52006
HNB Garhwal University Srinagar (Garhwal)#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#50778#52981
HNB Garhwal University Srinagar (Garhwal)#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#33919#47074
HNB Garhwal University Srinagar (Garhwal)#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#45762#46228
HNB Garhwal University Srinagar (Garhwal)#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#50497#55104
HNB Garhwal University Srinagar (Garhwal)#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#62147#62567
International Institute of Information Technology, Naya Raipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#9234#15933
International Institute of Information Technology, Naya Raipur#Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13748#16224
International Institute of Information Technology, Naya Raipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#17805#25107
University of Hyderabad#Computer Science (5 Years, Integrated Master of Technology)#AI#OPEN#Gender-Neutral#8384#16597
Punjab Engineering College, Chandigarh#Aerospace Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#34456#45327
Punjab Engineering College, Chandigarh#Aerospace Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#4146#20177
Punjab Engineering College, Chandigarh#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#32987#60059
Punjab Engineering College, Chandigarh#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#22881#37946
Punjab Engineering College, Chandigarh#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#1948#13537
Punjab Engineering College, Chandigarh#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#471#7721
Punjab Engineering College, Chandigarh#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#22710#32080
Punjab Engineering College, Chandigarh#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#11794#21460
Punjab Engineering College, Chandigarh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#14376#22702
Punjab Engineering College, Chandigarh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#8480#14183
Punjab Engineering College, Chandigarh#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#32146#43569
Punjab Engineering College, Chandigarh#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#17888#27984
Punjab Engineering College, Chandigarh#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#49089#70977
Punjab Engineering College, Chandigarh#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#24052#42449
Punjab Engineering College, Chandigarh#Production and Industrial Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#44419#61069
Punjab Engineering College, Chandigarh#Production and Industrial Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#24472#38475
Jawaharlal Nehru University, Delhi#Computer Science & Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))#AI#OPEN#Gender-Neutral#1636#18793
Jawaharlal Nehru University, Delhi#Electronics & Communication Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))#AI#OPEN#Gender-Neutral#20139#25430
International Institute of Information Technology, Bhubaneswar#Computer Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#17537#20564
International Institute of Information Technology, Bhubaneswar#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#11578#17874
International Institute of Information Technology, Bhubaneswar#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#25853#31689
International Institute of Information Technology, Bhubaneswar#Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#23995#28631
International Institute of Information Technology, Bhubaneswar#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#20702#23722
Central institute of Technology Kokrajar, Assam#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#46450#52895
Central institute of Technology Kokrajar, Assam#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#31323#36188
Central institute of Technology Kokrajar, Assam#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#43455#43455
Central institute of Technology Kokrajar, Assam#Food Engineering and Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#53596#59654
Central institute of Technology Kokrajar, Assam#Instrumentation Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#52910#52910
Pondicherry Engineering College, Puducherry#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#28165#37636
Pondicherry Engineering College, Puducherry#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#42101#53110
Pondicherry Engineering College, Puducherry#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#205631#237153
Pondicherry Engineering College, Puducherry#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13818#33814
Pondicherry Engineering College, Puducherry#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#57632#139150
Pondicherry Engineering College, Puducherry#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#32944#34213
Pondicherry Engineering College, Puducherry#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#34626#39674
Pondicherry Engineering College, Puducherry#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#132393#165142
Pondicherry Engineering College, Puducherry#Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#38466#41207
Pondicherry Engineering College, Puducherry#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#28480#34826
Pondicherry Engineering College, Puducherry#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#36084#47368
Pondicherry Engineering College, Puducherry#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#193389#242789
Pondicherry Engineering College, Puducherry#Mechatronics Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#37122#42519
Pondicherry Engineering College, Puducherry#Mechatronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#90519#162466
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#75934#129132
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#46678#51733
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal#Food Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#91740#167538
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal#Food Technology (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#60819#64053
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#79358#159700
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#55437#57589
Central University of Rajasthan, Rajasthan#Bio Medical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#43897#52646
Central University of Rajasthan, Rajasthan#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#12404#31999
Central University of Rajasthan, Rajasthan#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#33413#41630
National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana#Food Technology and Management (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#22588#64773
lndian Institute of Food Processing Technology, Thanjavur, Tamil Naidu.#Food Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#28207#58806
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#46478#46478
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#51645#51645
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#28301#28301
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#50023#50023
Indian Institute of Handloom Technology(IIHT), Varanasi#Handloom and Textile Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#43104#59373
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)#Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))#AI#OPEN#Gender-Neutral#29685#42810
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)#Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))#AI#OPEN#Gender-Neutral#33223#44243
Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar#Chemical Engineering (5 Years, Integrated Masters in Technology)#AI#OPEN#Gender-Neutral#10898#39037
